,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,55.346868,-0.000000,0.000000
C1-2,54.520043,-0.000000,0.000000
C1-3,53.568835,-0.000000,0.000000
C1-4,52.374492,-0.000000,0.000000
C1-5,51.178154,-0.000000,0.000000
C1-6,50.404574,-0.000000,0.000000
C1-7,49.131866,-0.000000,0.000000
C1-8,49.119886,-0.000000,0.000000
C1-9,48.992393,-0.000000,0.000000
C1-10,45.334232,-0.000000,0.000000
C1-11,44.172814,-0.000000,0.000000
C1-12,49.034555,-0.000000,0.000000
C1-13,50.155580,-0.000000,0.000000
C1-14,50.990449,-0.000000,0.000000
C1-15,10.609541,-0.000000,0.000000
C1-16,53.833326,-0.000000,0.000000
C1-17,50.293273,-0.000000,0.000000
C1-18,36.504173,-0.000000,0.000000
C1-19,39.963657,-0.000000,0.000000
C1-20,55.554378,-0.000000,0.000000
C1-21,41.578775,-0.000000,0.000000
C1-22,54.631355,-0.000000,0.000000
C1-23,53.934548,-0.000000,0.000000
C1-24,54.600248,-0.000000,0.000000
C2-1,-141.355031,-0.000000,0.000000
C2-2,-139.477637,-0.000000,0.000000
C2-3,-139.057875,-0.000000,0.000000
C2-4,-137.411396,-0.000000,0.000000
C2-5,-132.592940,-0.000000,0.000000
C2-6,-125.968247,-0.000000,0.000000
C2-7,-127.187560,-0.000000,0.000000
C2-8,-122.590329,-0.000000,0.000000
C2-9,-121.242170,-0.000000,0.000000
C2-10,-115.162838,-0.000000,0.000000
C2-11,-114.448333,-0.000000,0.000000
C2-12,-125.164325,-0.000000,0.000000
C2-13,-128.837374,-0.000000,0.000000
C2-14,-130.839658,-0.000000,0.000000
C2-15,-45.025141,-0.000000,0.000000
C2-16,-130.045829,-0.000000,0.000000
C2-17,-128.567770,-0.000000,0.000000
C2-18,-99.955545,-0.000000,0.000000
C2-19,-109.260953,-0.000000,0.000000
C2-20,-135.387581,-0.000000,0.000000
C2-21,-111.876287,-0.000000,0.000000
C2-22,-139.441722,-0.000000,0.000000
C2-23,-141.501748,-0.000000,0.000000
C2-24,-147.424239,-0.000000,0.000000
C3-1,15.888000,-0.000000,0.000000
C3-2,18.047874,-0.000000,0.000000
C3-3,21.604328,-0.000000,0.000000
C3-4,25.380409,-0.000000,0.000000
C3-5,27.210948,-0.000000,0.000000
C3-6,26.233538,-0.000000,0.000000
C3-7,32.088880,-0.000000,0.000000
C3-8,29.305611,-0.000000,0.000000
C3-9,28.986643,-0.000000,0.000000
C3-10,27.175570,-0.000000,0.000000
C3-11,27.638055,-0.000000,0.000000
C3-12,31.233105,-0.000000,0.000000
