,flow (MWh),congestion price from ($/MWh),congestion price to ($/MWh)
C1-1,19.549136,-0.000000,0.000000
C1-2,16.660233,-0.000000,0.000000
C1-3,16.592858,-0.000000,0.000000
C1-4,15.406968,-0.000000,0.000000
C1-5,14.920354,-0.000000,0.000000
C1-6,15.301873,-0.000000,0.000000
C1-7,19.228676,-0.000000,0.000000
C1-8,20.286756,-0.000000,0.000000
C1-9,10.448840,-0.000000,0.000000
C1-10,17.557996,-0.000000,0.000000
C1-11,14.309717,-0.000000,0.000000
C1-12,10.630093,-0.000000,0.000000
C1-13,15.562892,-0.000000,0.000000
C1-14,8.842354,-0.000000,0.000000
C1-15,10.399272,-0.000000,0.000000
C1-16,12.683039,-0.000000,0.000000
C1-17,21.900881,-0.000000,0.000000
C1-18,34.769422,-0.000000,0.000000
C1-19,30.398829,-0.000000,0.000000
C1-20,34.010444,-0.000000,0.000000
C1-21,42.578080,-0.000000,0.000000
C1-22,40.316503,-0.000000,0.000000
C1-23,46.662880,-0.000000,0.000000
C1-24,40.841963,-0.000000,0.000000
C2-1,-57.853506,-0.000000,0.000000
C2-2,-51.227371,-0.000000,0.000000
C2-3,-51.222906,-0.000000,0.000000
C2-4,-50.000451,-0.000000,0.000000
C2-5,-50.135587,-0.000000,0.000000
C2-6,-51.683817,-0.000000,0.000000
C2-7,-60.545658,-0.000000,0.000000
C2-8,-58.395332,-0.000000,0.000000
C2-9,-37.991975,-0.000000,0.000000
C2-10,-61.193387,-0.000000,0.000000
C2-11,-47.652768,-0.000000,0.000000
C2-12,-33.643378,-0.000000,0.000000
C2-13,-45.714480,-0.000000,0.000000
C2-14,-31.971343,-0.000000,0.000000
C2-15,-35.306037,-0.000000,0.000000
C2-16,-40.797150,-0.000000,0.000000
C2-17,-63.364385,-0.000000,0.000000
C2-18,-96.964679,-0.000000,0.000000
C2-19,-92.594700,-0.000000,0.000000
C2-20,-97.326891,-0.000000,0.000000
C2-21,-113.262352,-0.000000,0.000000
C2-22,-105.186766,-0.000000,0.000000
C2-23,-116.641944,-0.000000,0.000000
C2-24,-106.863970,-0.000000,0.000000
C3-1,-7.974023,-0.000000,0.000000
C3-2,-9.763770,-0.000000,0.000000
C3-3,-8.641702,-0.000000,0.000000
C3-4,-8.097437,-0.000000,0.000000
C3-5,-7.424438,-0.000000,0.000000
C3-6,-6.872722,-0.000000,0.000000
C3-7,-2.877260,-0.000000,0.000000
C3-8,-6.410247,-0.000000,0.000000
C3-9,-19.025672,-0.000000,0.000000
C3-10,-4.675903,-0.000000,0.000000
C3-11,-16.266565,-0.000000,0.000000
C3-12,-26.903830,-0.000000,0.000000
C3-13,-19.748444,-0.000000,0.000000
C3-14,-26.736876,-0.000000,0.000000
C3-15,-24.532020,-0.000000,0.000000
C3-16,-21.085508,-0.000000,0.000000
C3-17,-8.829441,-0.000000,0.000000
C3-18,5.649859,-0.000000,0.000000
C3-19,1.823837,-0.000000,0.000000
C3-20,3.405660,-0.000000,0.000000
C3-21,12.276806,-0.000000,0.000000
C3-22,9.161943,-0.000000,0.000000
C3-23,18.541544,-0.000000,0.000000
C3-24,18.376957,-0.000000,0.000000
C4-1,-18.950031,-0.000000,0.000000
C4-2,-18.879877,-0.000000,0.000000
C4-3,-18.687576,-0.000000,0.000000
C4-4,-19.746049,-0.000000,0.000000
C4-5,-20.669913,-0.000000,0.000000
C4-6,-21.242994,-0.000000,0.000000
C4-7,-20.745274,-0.000000,0.000000
C4-8,-17.528657,-0.000000,0.000000
C4-9,-21.279447,-0.000000,0.000000
C4-10,-25.284806,-0.000000,0.000000
C4-11,-22.050601,-0.000000,0.000000
C4-12,-18.959363,-0.000000,0.000000
C4-13,-18.629793,-0.000000,0.000000
C4-14,-20.910320,-0.000000,0.000000
C4-15,-20.359325,-0.000000,0.000000
C4-16,-20.073158,-0.000000,0.000000
C4-17,-19.789784,-0.000000,0.000000
C4-18,-22.194279,-0.000000,0.000000
C4-19,-27.914213,-0.000000,0.000000
C4-20,-24.735548,-0.000000,0.000000
C4-21,-20.296972,-0.000000,0.000000
C4-22,-17.927228,-0.000000,0.000000
C4-23,-13.487469,-0.000000,0.000000
C4-24,-15.827493,-0.000000,0.000000
C5-1,-3.065685,-0.000000,0.000000
C5-2,-4.275613,-0.000000,0.000000
C5-3,-3.584008,-0.000000,0.000000
C5-4,-3.189754,-0.000000,0.000000
C5-5,-2.706475,-0.000000,0.000000
C5-6,-2.304231,-0.000000,0.000000
C5-7,0.280973,-0.000000,0.000000
C5-8,-2.169085,-0.000000,0.000000
C5-9,-10.097401,-0.000000,0.000000
C5-10,-0.547897,-0.000000,0.000000
C5-11,-8.196468,-0.000000,0.000000
C5-12,-15.243508,-0.000000,0.000000
C5-13,-10.624936,-0.000000,0.000000
C5-14,-15.034261,-0.000000,0.000000
C5-15,-13.644756,-0.000000,0.000000
C5-16,-11.432351,-0.000000,0.000000
C5-17,-3.479851,-0.000000,0.000000
C5-18,6.177557,-0.000000,0.000000
C5-19,4.090011,-0.000000,0.000000
C5-20,4.937229,-0.000000,0.000000
C5-21,10.416494,-0.000000,0.000000
C5-22,8.209407,-0.000000,0.000000
C5-23,13.951836,-0.000000,0.000000
C5-24,13.877144,-0.000000,0.000000
C6-1,40.382828,-0.000000,0.000000
C6-2,29.596466,-0.000000,0.000000
C6-3,30.588154,-0.000000,0.000000
C6-4,26.574219,-0.000000,0.000000
C6-5,24.993888,-0.000000,0.000000
C6-6,26.303231,-0.000000,0.000000
C6-7,42.881748,-0.000000,0.000000
C6-8,45.243121,-0.000000,0.000000
C6-9,-0.600172,-0.000000,0.000000
C6-10,32.556297,-0.000000,0.000000
C6-11,13.665856,-0.000000,0.000000
C6-12,-5.790718,-0.000000,0.000000
C6-13,16.842977,-0.000000,0.000000
C6-14,-12.722204,-0.000000,0.000000
C6-15,-5.300938,-0.000000,0.000000
C6-16,5.402801,-0.000000,0.000000
C6-17,46.396802,-0.000000,0.000000
C6-18,99.076114,-0.000000,0.000000
C6-19,77.418620,-0.000000,0.000000
C6-20,92.680758,-0.000000,0.000000
C6-21,131.460303,-0.000000,0.000000
C6-22,123.091725,-0.000000,0.000000
C6-23,155.325425,-0.000000,0.000000
C6-24,135.031792,-0.000000,0.000000
C7-1,-150.366989,-0.000000,0.000000
C7-2,-153.408683,-0.000000,0.000000
C7-3,-153.930642,-0.000000,0.000000
C7-4,-147.526205,-0.000000,0.000000
C7-5,-141.695593,-0.000000,0.000000
C7-6,-133.478158,-0.000000,0.000000
C7-7,-108.784476,-0.000000,0.000000
C7-8,-60.736491,-0.000000,0.000000
C7-9,-5.206482,-0.000000,0.000000
C7-10,40.131493,-0.000000,0.000000
C7-11,-13.801320,-0.000000,0.000000
C7-12,-22.118439,-0.000000,0.000000
C7-13,-40.624176,-0.000000,0.000000
C7-14,-22.558914,-0.000000,0.000000
C7-15,17.596925,-0.000000,0.000000
C7-16,-28.399319,-0.000000,0.000000
C7-17,-102.482762,-0.000000,0.000000
C7-18,-45.783121,-0.000000,0.000000
C7-19,-88.733377,-0.000000,0.000000
C7-20,-77.258962,-0.000000,0.000000
C7-21,-53.968432,-0.000000,0.000000
C7-22,-78.425692,-0.000000,0.000000
C7-23,10.003432,-0.000000,0.000000
C7-24,18.695823,-0.000000,0.000000
C8-1,-50.659300,-0.000000,0.000000
C8-2,-49.254758,-0.000000,0.000000
C8-3,-48.336737,-0.000000,0.000000
C8-4,-48.997235,-0.000000,0.000000
C8-5,-49.885984,-0.000000,0.000000
C8-6,-50.880451,-0.000000,0.000000
C8-7,-51.026514,-0.000000,0.000000
C8-8,-48.032296,-0.000000,0.000000
C8-9,-53.187704,-0.000000,0.000000
C8-10,-58.386989,-0.000000,0.000000
C8-11,-56.042375,-0.000000,0.000000
C8-12,-53.161831,-0.000000,0.000000
C8-13,-52.820555,-0.000000,0.000000
C8-14,-55.077672,-0.000000,0.000000
C8-15,-54.234048,-0.000000,0.000000
C8-16,-53.784009,-0.000000,0.000000
C8-17,-54.249765,-0.000000,0.000000
C8-18,-60.938347,-0.000000,0.000000
C8-19,-69.280236,-0.000000,0.000000
C8-20,-65.785533,-0.000000,0.000000
C8-21,-60.316902,-0.000000,0.000000
C8-22,-56.097744,-0.000000,0.000000
C8-23,-48.731696,-0.000000,0.000000
C8-24,-48.473175,-0.000000,0.000000
C9-1,-38.397781,-0.000000,0.000000
C9-2,-38.907237,-0.000000,0.000000
C9-3,-37.088871,-0.000000,0.000000
C9-4,-36.162765,-0.000000,0.000000
C9-5,-35.456073,-0.000000,0.000000
C9-6,-35.308660,-0.000000,0.000000
C9-7,-31.930883,-0.000000,0.000000
C9-8,-35.677251,-0.000000,0.000000
C9-9,-49.640351,-0.000000,0.000000
C9-10,-36.436105,-0.000000,0.000000
C9-11,-48.880295,-0.000000,0.000000
C9-12,-59.719711,-0.000000,0.000000
C9-13,-52.553094,-0.000000,0.000000
